iter	Logloss
510	0.001134685755
511	0.001131969213
512	0.001128593922
513	0.001123700619
514	0.001121291876
515	0.001116250873
516	0.001111506939
517	0.00110705018
518	0.001103164434
519	0.001098620057
520	0.001093864441
521	0.001090689659
522	0.001085656404
523	0.001082126021
524	0.001079892635
525	0.001071229458
526	0.001069295883
527	0.001064447284
528	0.001062620401
529	0.00105866313
530	0.001055397511
531	0.001051449776
532	0.001048287034
533	0.001045607924
534	0.001042330503
535	0.001039325118
536	0.001033797383
537	0.001030763149
538	0.001026708961
539	0.001024746895
540	0.001021773815
541	0.001019247055
542	0.001015548229
543	0.001013052225
544	0.001008549452
545	0.001005199909
546	0.001003146052
547	0.001001376033
548	0.0009985311627
549	0.0009929277897
550	0.0009901091456
551	0.0009868679047
552	0.000985229373
553	0.0009819117785
554	0.0009788612127
555	0.0009762217999
556	0.0009727905989
557	0.0009698623419
558	0.0009669108987
559	0.0009600973725
560	0.0009538821578
561	0.0009501929283
562	0.0009456210732
563	0.0009437468052
564	0.0009411071539
565	0.0009367493391
566	0.0009325466752
567	0.0009303223491
568	0.0009262909889
569	0.0009245336056
570	0.0009221573472
571	0.0009204088449
572	0.0009166321158
573	0.0009146366715
574	0.0009116134644
575	0.0009092152119
576	0.000907551527
577	0.0009059913158
578	0.0009013884068
579	0.0009003151655
580	0.0008986650109
581	0.0008971043229
582	0.0008955850601
583	0.0008932711482
584	0.0008895066977
585	0.000888194561
586	0.0008852367997
587	0.0008834580183
588	0.0008813306093
589	0.0008779978752
590	0.0008767753839
591	0.0008752034307
592	0.0008734992743
593	0.0008710663319
594	0.0008696077466
595	0.0008663311005
596	0.0008651528955
597	0.000863781631
598	0.0008602727652
599	0.0008583397865
600	0.0008570858836
601	0.0008535786867
602	0.0008504365683
603	0.0008467100859
604	0.0008430097699
605	0.0008412020206
606	0.0008384770155
607	0.0008352327943
608	0.0008335057497
609	0.0008304094076
610	0.0008265223503
611	0.0008239264488
612	0.0008218326569
613	0.0008185647726
614	0.0008150209188
615	0.0008117676973
616	0.0008092767
617	0.0008072570562
618	0.0008056325912
619	0.00080133605
620	0.000798982501
621	0.0007975312471
622	0.0007951949835
623	0.0007939884067
624	0.0007903049588
625	0.0007871623635
626	0.0007858623266
627	0.0007847797871
628	0.0007816459537
629	0.0007788767219
630	0.000775505662
631	0.0007734456658
632	0.0007724560499
633	0.0007709863186
634	0.0007679784298
635	0.0007654275894
636	0.0007636982203
637	0.000761116147
638	0.0007570760846
639	0.0007559997439
640	0.0007549200058
641	0.0007526177168
642	0.000749695003
643	0.0007457229495
644	0.000744448185
645	0.0007423630953
646	0.0007409361601
647	0.0007387948632
648	0.0007346025109
649	0.0007317294478
650	0.000729960084
651	0.0007289859056
652	0.0007261033058
653	0.0007241287231
654	0.0007227391005
655	0.0007212418318
656	0.0007179608345
657	0.0007158761024
658	0.0007149575949
659	0.000711618185
660	0.0007090741992
661	0.0007068722248
662	0.0007060725689
663	0.0007053318024
664	0.0007028998137
665	0.0007018050551
666	0.0006987826824
667	0.0006973524094
668	0.0006964381337
669	0.0006939803958
670	0.0006917856932
671	0.0006907112598
672	0.0006896790266
673	0.0006878166199
674	0.0006869581938
675	0.0006847563982
676	0.0006837971807
677	0.0006828785539
678	0.0006806628704
679	0.0006800552607
680	0.0006791767478
681	0.0006771203876
682	0.0006751657724
683	0.0006730353832
684	0.0006710475683
685	0.0006691015959
686	0.0006671606302
687	0.0006663652062
688	0.0006635750532
689	0.0006615508795
690	0.0006597613096
691	0.0006583887935
692	0.0006575867534
693	0.0006563442945
694	0.0006545979381
695	0.0006526230574
696	0.000651935041
697	0.0006504584551
698	0.000649548173
699	0.0006483080387
700	0.0006476687193
701	0.000646854043
702	0.0006447870731
703	0.0006431208849
704	0.0006412649155
705	0.0006392097473
706	0.000637290597
707	0.0006351445913
708	0.0006332646012
709	0.0006307649612
710	0.0006296194792
711	0.000627177
712	0.0006242970824
713	0.0006232808828
714	0.0006224344373
715	0.0006200104952
716	0.0006184985042
717	0.0006175545454
718	0.0006166850924
719	0.0006158691049
720	0.0006148227453
721	0.0006134736538
722	0.0006124998927
723	0.0006118932366
724	0.0006105461121
725	0.0006090037823
726	0.0006082194448
727	0.0006072413325
728	0.0006047635078
729	0.0006032452583
730	0.0006026574373
731	0.000600278616
732	0.0005982377529
733	0.000597012639
734	0.0005950107574
735	0.0005928012133
736	0.0005919654369
737	0.0005894880891
738	0.000588886857
739	0.0005882350206
740	0.000587605834
741	0.0005856480598
742	0.0005840767622
743	0.0005828576088
744	0.0005814816952
745	0.0005797476768
746	0.0005783503056
747	0.0005774695277
748	0.000575750351
749	0.0005744981766
750	0.0005726107359
751	0.000571986258
752	0.0005709836483
753	0.0005701777339
754	0.0005701236725
755	0.0005701244473
756	0.0005686237216
757	0.0005676800013
758	0.0005664995909
759	0.0005659825802
760	0.000565291822
761	0.0005647205114
762	0.0005638340116
763	0.0005619250536
764	0.0005606025457
765	0.0005605996847
766	0.0005593754053
767	0.0005577058196
768	0.0005571315289
769	0.0005554381609
770	0.0005538321733
771	0.0005538313389
772	0.0005517436266
773	0.0005508642197
774	0.0005491220951
775	0.000548615098
776	0.0005478212833
777	0.0005461435318
778	0.0005445206165
779	0.0005431044698
780	0.0005420367718
781	0.0005406144261
782	0.0005391643643
783	0.0005378653407
784	0.0005373230577
785	0.0005362439156
786	0.0005343669057
787	0.0005327717066
788	0.0005321400166
789	0.0005314962268
790	0.000530269146
791	0.0005296527743
792	0.0005289955139
793	0.0005278828144
794	0.0005270290971
795	0.0005263853073
796	0.0005246376991
797	0.0005237901211
798	0.0005229901671
799	0.0005223507881
800	0.0005217857361
801	0.0005212135315
802	0.0005201149583
803	0.0005189301372
804	0.0005179230571
805	0.0005179230571
806	0.0005164369345
807	0.0005150434971
808	0.000513171792
809	0.000513171792
810	0.0005126933455
811	0.0005123414993
812	0.0005123398304
813	0.0005116802454
814	0.000510989666
815	0.0005105400681
816	0.0005094045997
817	0.0005079917312
818	0.0005076528788
819	0.0005072015524
820	0.0005057072639
821	0.0005050628781
822	0.0005042155385
823	0.0005031949878
824	0.0005020561218
825	0.0005016014576
826	0.0005010461807
827	0.0005003732443
828	0.0004993095398
829	0.0004979297519
830	0.0004957050383
831	0.0004953362346
832	0.000494750917
833	0.0004939253926
834	0.0004926208258
835	0.0004915212393
836	0.0004899839163
837	0.0004895462394
838	0.0004890301824
839	0.000488607794
840	0.0004882038534
841	0.000487193644
842	0.0004858447611
843	0.0004845822453
844	0.0004839309156
845	0.0004824454486
846	0.0004819207191
847	0.0004798986614
848	0.0004784730375
849	0.0004775671065
850	0.00047711128
851	0.0004771099389
852	0.0004760738313
853	0.000475669682
854	0.0004745488465
855	0.0004735934138
856	0.0004735922515
857	0.0004726784527
858	0.000472676903
859	0.0004726759195
860	0.0004726606309
861	0.0004714540839
862	0.0004706147611
863	0.0004704901278
864	0.0004702298641
865	0.0004697591364
866	0.0004697470665
867	0.0004693713188
868	0.0004693734646
869	0.0004693734646
870	0.0004693734646
871	0.0004693734646
872	0.0004689323306
873	0.0004673218429
874	0.0004663046002
875	0.000466188401
876	0.0004651337564
877	0.0004640939236
878	0.0004632714391
879	0.000463264823
880	0.000463264823
881	0.000463264823
882	0.0004632629752
883	0.0004624076486
884	0.0004624077976
885	0.0004624077976
886	0.0004614184797
887	0.0004602605104
888	0.0004583509564
889	0.0004570787847
890	0.0004558064342
891	0.0004544903934
892	0.0004539215565
893	0.000453237474
894	0.0004528470635
895	0.0004510915875
896	0.0004506617785
897	0.0004492412806
898	0.000448526144
899	0.0004471000731
900	0.0004457727671
901	0.0004451335669
902	0.0004451307058
903	0.0004445666969
904	0.0004430823922
905	0.0004417965412
906	0.0004411871433
907	0.000440148145
908	0.0004401426017
909	0.0004398043156
910	0.0004398054481
911	0.0004398018718
912	0.0004398021698
913	0.0004398031533
914	0.0004391970038
915	0.0004381733537
916	0.000437253207
917	0.0004362079203
918	0.0004349596798
919	0.0004336006939
920	0.0004330348372
921	0.0004330364168
922	0.0004330325127
923	0.0004324817061
924	0.0004317438602
925	0.0004309205413
926	0.0004304600954
927	0.0004296240211
928	0.0004290872216
929	0.0004280733466
930	0.000427152127
931	0.0004263406098
932	0.0004251481891
933	0.0004243944287
934	0.0004229106903
935	0.0004220356345
936	0.0004211385846
937	0.0004201927185
938	0.0004191981554
939	0.0004185144305
940	0.0004176147282
941	0.0004169924855
942	0.0004160950184
943	0.0004148693085
944	0.0004137769341
945	0.0004133854508
946	0.0004130123854
947	0.0004119144976
948	0.0004114375114
949	0.0004108040333
950	0.0004108040333
951	0.0004108040333
952	0.0004108048081
953	0.0004108017087
954	0.0004108016491
955	0.0004108002186
956	0.0004108003974
957	0.0004108017087
958	0.0004103492498
959	0.0004099903703
960	0.000409099102
961	0.0004090984464
962	0.0004083266258
963	0.0004080158174
964	0.0004080130458
965	0.0004073520601
966	0.0004063011706
967	0.0004060099423
968	0.0004053969681
969	0.0004049673975
970	0.0004042705894
971	0.0004041575193
972	0.0004033623934
973	0.0004022327662
974	0.0004016926885
975	0.0004007909
976	0.000399425745
977	0.0003988338113
978	0.0003980974555
979	0.0003980942667
980	0.0003980934918
981	0.0003980943859
982	0.0003980997205
983	0.0003980997205
984	0.0003980997205
985	0.0003980946243
986	0.0003980767727
987	0.0003971735239
988	0.0003971725702
989	0.000396420449
990	0.0003955557942
991	0.0003955557942
992	0.0003955557942
993	0.0003955557942
994	0.0003947453201
995	0.0003947402537
996	0.0003947312236
997	0.0003947334886
998	0.0003947328627
999	0.0003947325945
1000	0.0003940462172
1001	0.0003940467834
1002	0.0003940437436
1003	0.0003940419555
1004	0.0003939417005
1005	0.0003939439058
1006	0.0003939375281
1007	0.0003939383626
1008	0.0003931381106
1009	0.000392336607
1010	0.0003922241926
1011	0.0003916678429
1012	0.000390720576
1013	0.0003905668259
1014	0.0003905511498
1015	0.0003905489445
1016	0.0003903217912
1017	0.0003897423744
1018	0.000389741838
1019	0.0003897413909
1020	0.0003897422254
1021	0.0003897444606
1022	0.0003897391856
1023	0.0003897382319
1024	0.0003897367418
1025	0.0003897345364
1026	0.0003897375464
1027	0.0003897375464
1028	0.0003897375464
1029	0.0003897375464
1030	0.0003897375464
1031	0.0003897375464
1032	0.0003897375464
1033	0.0003897375464
1034	0.0003897375464
1035	0.000389242053
1036	0.000388969481
1037	0.0003889689147
1038	0.0003884042501
1039	0.000387738198
1040	0.0003877382874
1041	0.0003877144158
1042	0.0003877134323
1043	0.0003868531883
1044	0.0003868559599
1045	0.0003868547678
1046	0.0003862473071
1047	0.0003862473369
1048	0.0003862504661
1049	0.000386231631
1050	0.0003862276077
1051	0.0003862270713
1052	0.0003850956857
1053	0.0003846749663
1054	0.0003846713901
1055	0.0003846706748
1056	0.0003846695423
1057	0.0003846670985
1058	0.0003846611679
1059	0.0003846584857
1060	0.000384663105
1061	0.000384458214
1062	0.000384465903
1063	0.0003842489123
1064	0.0003837236166
1065	0.0003837217391
1066	0.0003837208152
1067	0.0003829282522
1068	0.0003819109797
1069	0.0003818987012
1070	0.0003818987012
1071	0.0003814940751
1072	0.0003808408082
1073	0.0003808430433
1074	0.000380834341
1075	0.0003804462552
1076	0.0003795476556
1077	0.0003794600666
1078	0.0003794576228
1079	0.0003794494867
1080	0.0003794493675
1081	0.0003794437647
1082	0.0003794409633
1083	0.0003788698912
1084	0.0003781884611
1085	0.0003778876066
1086	0.0003778858781
1087	0.0003778853118
1088	0.0003778854907
1089	0.0003778847456
1090	0.0003778820932
1091	0.0003778814673
1092	0.0003778804243
1093	0.0003778802752
1094	0.0003778751493
1095	0.0003778731227
1096	0.000377871871
1097	0.0003778675497
1098	0.000377219528
1099	0.0003763011694
1100	0.0003763033152
1101	0.0003763033152
1102	0.0003762992024
1103	0.0003760098517
1104	0.0003754079938
1105	0.0003746109307
1106	0.0003732514977
1107	0.0003726505339
1108	0.0003723515868
1109	0.000371467948
1110	0.0003713001609
1111	0.0003712985516
1112	0.0003712953925
1113	0.0003705650568
1114	0.0003705635965
1115	0.0003700271249
1116	0.0003691332936
1117	0.0003686695397
1118	0.0003686569631
1119	0.0003683838248
1120	0.0003679053187
1121	0.0003679036498
1122	0.0003679039776
1123	0.0003673220277
1124	0.0003667865396
1125	0.0003659547269
1126	0.0003655783534
1127	0.0003650991619
1128	0.0003647008538
1129	0.0003645251989
1130	0.0003638439775
1131	0.0003631594777
1132	0.0003630581796
1133	0.0003629646301
1134	0.0003622454405
1135	0.0003620294333
1136	0.000361235857
1137	0.000360591799
1138	0.0003605909944
1139	0.0003605901003
1140	0.0003605922163
1141	0.0003605888486
1142	0.0003605916202
1143	0.0003599919677
1144	0.0003594933748
1145	0.000359493494
1146	0.0003589233458
1147	0.0003580304384
1148	0.0003580293655
1149	0.0003578464389
1150	0.0003568516374
1151	0.000356259495
1152	0.0003562565148
1153	0.0003560505509
1154	0.0003552423716
1155	0.0003544398546
1156	0.0003544473052
1157	0.0003543954194
1158	0.0003543954194
1159	0.0003543992639
1160	0.0003543357849
1161	0.0003543403447
1162	0.000354339838
1163	0.0003541607261
1164	0.0003541599512
1165	0.0003535140753
1166	0.0003527505398
1167	0.0003520079553
1168	0.0003519979119
1169	0.0003517685533
1170	0.0003510241508
1171	0.000350799799
1172	0.0003507978916
1173	0.0003502285182
1174	0.0003492992818
1175	0.0003487316072
1176	0.0003481995165
1177	0.0003476472497
1178	0.0003471137285
1179	0.0003469418585
1180	0.0003461911678
1181	0.0003461911678
1182	0.0003460933864
1183	0.0003457101882
1184	0.000345502913
1185	0.0003455021679
1186	0.0003455042839
1187	0.000345497787
1188	0.000345497787
1189	0.000345497787
1190	0.0003454959393
1191	0.0003454943299
1192	0.0003454948664
1193	0.0003454934657
1194	0.0003454934657
1195	0.0003451626003
1196	0.0003451613188
1197	0.0003451572061
1198	0.0003451588452
1199	0.0003451557457
1200	0.0003451573849
1201	0.0003451545835
1202	0.0003451528847
1203	0.0003451524973
1204	0.0003443892002
1205	0.0003439362645
1206	0.0003439403176
1207	0.0003439382613
1208	0.0003432188332
1209	0.0003425268233
1210	0.0003422090411
1211	0.0003422070444
1212	0.0003422070444
1213	0.0003422070444
1214	0.0003416950703
1215	0.0003413319886
1216	0.0003408150673
1217	0.0003397613168
1218	0.0003392111361
1219	0.0003390190303
1220	0.0003384699821
1221	0.000337749213
1222	0.0003370636702
1223	0.000337056458
1224	0.0003367565572
1225	0.0003361698389
1226	0.0003355165124
1227	0.0003355122507
1228	0.0003355117738
1229	0.0003355104923
1230	0.0003355121613
1231	0.0003355132937
1232	0.0003355098367
1233	0.0003355141282
1234	0.0003355089426
1235	0.0003355099261
1236	0.0003355104923
1237	0.0003355079889
1238	0.0003355101347
1239	0.0003351770639
1240	0.0003347218037
1241	0.00033408916
1242	0.0003335900009
1243	0.0003335886002
1244	0.0003335872591
1245	0.0003335856199
1246	0.000333586365
1247	0.0003335871398
1248	0.0003335874081
1249	0.0003335859179
1250	0.000333583951
1251	0.0003335825801
1252	0.00033358109
1253	0.000333268404
1254	0.0003325549364
1255	0.0003325533271
1256	0.00033254987
1257	0.0003325509131
1258	0.0003325485885
1259	0.0003323000669
1260	0.0003322994709
1261	0.0003322995305
1262	0.0003323003054
1263	0.0003322993517
1264	0.0003323010206
1265	0.0003323010206
1266	0.0003323010206
1267	0.0003322999477
1268	0.000332298249
1269	0.0003323013484
1270	0.0003323000669
1271	0.0003322984874
1272	0.0003322983086
1273	0.000332298547
1274	0.000332298547
1275	0.000332298547
1276	0.0003322996497
1277	0.0003323006034
1278	0.0003322989941
1279	0.0003322965801
1280	0.0003322947919
1281	0.0003322969079
1282	0.0003322952092
1283	0.0003322946429
1284	0.0003322946429
1285	0.0003322946429
1286	0.0003322946429
1287	0.0003322975636
1288	0.0003322969675
1289	0.0003322930932
1290	0.0003322952986
1291	0.0003322952986
1292	0.0003322949708
1293	0.000332296133
1294	0.0003322935402
1295	0.0003322957754
1296	0.0003322961926
1297	0.0003322909772
1298	0.0003322888017
1299	0.0003322882652
1300	0.0003322906494
1301	0.0003322914839
1302	0.0003322886229
1303	0.0003322862983
1304	0.0003322905898
1305	0.0003322885633
1306	0.0003322896659
1307	0.0003322840929
1308	0.0003322848082
1309	0.0003322868347
1310	0.0003322866261
1311	0.0003322877288
1312	0.0003322842717
1313	0.0003322834074
1314	0.0003322834074
1315	0.0003322834074
1316	0.0003322823644
1317	0.0003322811723
1318	0.0003322798908
1319	0.0003322762847
1320	0.0003322745562
1321	0.0003322749734
1322	0.0003322758079
1323	0.0003322764039
1324	0.0003322736025
1325	0.0003322749734
1326	0.0003322755694
1327	0.0003322721124
1328	0.0003322721124
1329	0.0003322721124
1330	0.0003322722912
1331	0.0003322722018
1332	0.0003322706223
1333	0.0003322706223
1334	0.0003322706223
1335	0.0003322706223
1336	0.0003322706223
1337	0.0003322706223
1338	0.0003322709799
1339	0.0003322709799
1340	0.0003322709799
1341	0.0003322686553
1342	0.0003322714269
1343	0.0003322704434
1344	0.0003322699666
1345	0.0003322707415
1346	0.0003322684765
1347	0.0003322684765
1348	0.000332269609
1349	0.000332269609
1350	0.0003322702944
1351	0.0003322678804
1352	0.0003322687745
1353	0.0003322701752
1354	0.000332267493
1355	0.0003319958448
1356	0.000331992805
1357	0.0003319963813
1358	0.0003319935203
1359	0.0003319915533
1360	0.0003319912851
1361	0.0003319916427
1362	0.0003319899142
1363	0.0003319877684
1364	0.0003319895267
1365	0.0003319810033
1366	0.0003308966458
1367	0.000330132395
1368	0.0003301324248
1369	0.0003301301003
1370	0.0003301299214
1371	0.0003301295638
1372	0.0003301305771
1373	0.0003301265538
1374	0.0003301277757
1375	0.0003301218748
1376	0.000330122292
1377	0.0003301190138
1378	0.0003301196396
1379	0.0003301194012
1380	0.0003301158547
1381	0.0003301148415
1382	0.0003301150501
1383	0.0003301141858
1384	0.0003301166892
1385	0.0003301151097
1386	0.0003301105797
1387	0.0003301106691
1388	0.0003301106095
1389	0.0003301106095
1390	0.0003301106095
1391	0.0003301106095
1392	0.0003301092386
1393	0.0003301079869
1394	0.0003301075697
1395	0.0003301113844
1396	0.0003301080167
1397	0.0003301030397
1398	0.0003301053047
1399	0.0003301007748
1400	0.0003301025629
1401	0.0003301017284
1402	0.0003301003277
1403	0.0003301028311
1404	0.0003301003873
1405	0.0003301002681
1406	0.0003301018775
1407	0.0003300992846
1408	0.0003300982416
1409	0.0003301000893
1410	0.0003300977945
1411	0.0003300831914
1412	0.0003300842643
1413	0.00033008039
1414	0.0003300818801
1415	0.0003300818801
1416	0.0003300786018
1417	0.0003300721645
1418	0.0003300766051
1419	0.0003300744593
